0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,1,0,1,2,1,4,1,3,0,1,4,0,0,1,2,1,2,1,4,1,1,1,2,0,1,1,5,1,1,1,2,1,2,2,6,4,4,9,2,2,3,13,4,8,10,21,21,8,18,15,22,18,20,15,17,21,18,19,29,40,51,53,45,45,39,43,14,14,13,9,6,8,8,2,12,5,3,9,3,4,8,4,7,7,3,5,4,5,7,4,4,6,4,5,2,5,8,8,6,9,1,4,1,2,3,2,6,1,3,3,2,4,1,3,2,1,3,1,3,0,4,5,1,1,5,1,4,2,0,0,1,0,0,1,3,1,1,1,1,2,2,0,1,1,0,2,2,0,3,1,0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,6,1,5,4,6,3,11,3,4,2,4,5,2,5,7,5,6,7,14,6,1,6,3,8,7,11,9,9,11,8,3,3,2,7,3,3,4,3,2,3,2,5,3,1,2,7,4,3,2,3,3,3,3,11,4,5,1,3,3,1,5,10,3,2,1,5,2,2,3,4,5,5,7,2,4,4,4,4,3,7,5,3,11,4,5,6,4,4,7,4,4,5,3,4,8,3,1,5,3,5,3,4,1,1,4,6,3,4,4,4,0,3,4,2,5,6,5,8,9,6,8,7,6,7,4,4,10,8,7,4,11,2,5,6,4,10,2,5,10,7,4,12,5,4,3,9,4,11,8,6,6,3,2,4,5,8,5,6,3,5,5,5,5,7,3,3,6,2,6,7,11,10,3,5,4,5,6,5,2,2,1,1,1,8,3,4,0,5,6,5,0,1,2,4,4,1,3,0,1,5,2,5,4,5,3,3,5,7,4,2,3,5,6,6,5,8,3,1,1,3,cifar_8_712
0,2,2,1,2,1,0,0,2,1,2,0,2,3,4,1,3,1,3,2,5,2,2,4,1,4,1,2,1,2,6,2,4,1,4,5,2,3,5,0,1,3,3,3,4,6,3,5,4,3,2,3,6,7,1,3,2,11,3,5,6,8,6,8,5,8,6,8,8,9,14,12,11,14,23,15,17,17,19,17,23,27,12,16,10,10,10,16,9,13,9,10,8,11,13,7,10,5,6,2,5,9,2,4,6,6,6,7,4,3,3,3,4,3,2,2,2,3,3,2,4,4,4,3,1,4,4,2,3,1,2,1,2,2,3,4,3,6,2,2,5,1,4,5,4,3,1,3,4,3,3,7,3,4,3,5,2,3,4,2,2,6,2,6,3,0,1,3,5,3,3,6,2,1,2,2,3,2,1,2,4,4,1,2,2,1,1,1,0,1,2,0,1,5,5,4,4,2,6,3,2,5,8,3,4,3,4,4,3,4,6,4,2,7,2,7,2,2,0,0,4,2,2,2,3,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_713
0,0,0,2,0,0,0,0,0,3,5,3,9,10,11,15,8,13,9,11,15,11,10,6,6,10,4,6,2,7,8,5,8,12,11,11,9,11,10,9,14,9,11,8,15,4,4,5,6,13,10,5,1,7,2,4,6,2,6,2,6,1,5,4,4,5,2,0,3,3,1,1,2,0,2,4,2,1,4,1,3,2,3,0,3,1,4,3,3,0,1,1,0,3,3,0,1,2,1,0,2,1,2,0,1,2,1,5,1,3,1,0,1,1,5,5,2,2,3,2,5,1,2,4,2,3,3,0,4,3,3,4,2,0,3,4,2,5,2,4,6,3,9,3,3,8,4,2,2,7,3,2,4,2,5,10,6,4,4,2,2,1,4,3,3,4,5,4,1,5,6,6,6,3,3,4,3,5,2,3,2,7,2,1,7,1,1,4,2,5,5,5,4,2,2,4,3,2,3,3,4,6,6,3,5,6,7,5,6,8,9,7,7,7,3,8,8,6,1,8,9,7,5,5,3,8,4,3,4,1,6,6,5,2,1,3,1,3,3,1,2,1,0,0,0,2,1,0,1,4,0,1,0,0,0,0,cifar_8_714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,1,1,3,1,0,2,1,1,3,3,0,0,0,0,1,2,2,3,6,6,3,3,3,4,4,1,5,2,5,5,9,4,5,3,5,5,3,4,6,2,2,4,0,4,1,1,4,4,2,5,7,8,4,4,2,6,12,6,11,9,4,5,7,7,7,13,1,7,2,5,5,6,7,8,1,6,3,8,7,7,5,5,0,7,4,2,7,5,9,5,4,5,7,6,7,4,11,11,7,7,10,7,3,5,5,10,0,8,5,7,3,5,8,3,10,2,5,2,2,3,1,3,3,3,0,1,0,4,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,3,0,1,2,5,5,4,2,4,2,4,4,1,5,5,3,3,6,4,2,7,5,8,6,8,2,3,4,5,6,7,3,4,7,3,3,4,4,6,6,12,6,8,6,11,9,9,8,14,9,12,10,6,9,12,4,6,10,6,5,5,4,5,8,6,4,11,11,4,6,8,9,10,4,2,5,5,0,0,0,cifar_8_715
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,0,0,3,2,1,1,0,0,4,3,5,3,0,4,1,5,1,1,4,0,2,5,4,6,3,3,1,2,2,2,4,2,3,5,3,2,3,6,3,2,0,3,2,4,3,4,0,4,7,2,3,2,4,6,8,3,5,4,2,3,4,2,7,6,3,5,5,5,6,10,3,9,1,10,7,6,12,11,11,10,5,12,10,8,12,10,9,7,4,3,6,2,5,8,3,5,5,7,5,1,6,6,4,2,9,2,6,5,2,4,6,4,6,1,3,7,7,3,3,3,5,3,2,3,3,5,4,2,3,2,0,1,5,2,3,4,4,3,11,5,12,7,8,7,10,5,6,8,11,11,12,17,11,6,13,5,4,8,6,9,8,4,6,11,6,7,10,14,11,9,14,10,20,10,14,7,5,6,8,12,6,6,7,4,5,2,2,3,1,5,1,2,0,3,1,2,3,1,1,0,2,0,1,1,0,0,0,0,0,cifar_8_716
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,3,0,4,1,2,0,1,0,1,2,1,1,2,0,2,4,1,0,1,3,1,5,4,4,1,3,2,4,4,5,5,7,4,7,2,7,6,4,1,2,5,5,11,4,5,6,1,5,3,1,4,3,6,1,4,3,4,3,1,5,4,1,5,3,4,3,6,1,2,7,6,5,4,7,4,7,3,7,8,6,5,3,14,6,4,6,8,3,4,7,11,11,13,7,9,7,14,17,26,31,29,49,52,75,67,36,23,10,9,8,2,10,4,3,8,6,3,5,6,5,12,9,7,10,4,7,3,2,1,1,1,0,0,1,2,0,3,1,1,1,1,0,0,0,1,0,0,1,1,2,0,1,0,1,0,2,1,2,0,1,1,0,2,0,2,0,0,1,1,1,1,0,0,0,0,1,0,0,2,3,0,2,0,1,2,2,1,0,0,0,1,0,2,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,cifar_8_717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,4,2,2,1,2,1,5,2,0,1,4,9,5,10,10,5,4,8,10,11,11,6,7,7,14,9,7,3,9,5,7,8,8,8,10,8,7,10,6,7,10,8,12,12,14,15,17,11,14,10,12,15,23,21,18,15,13,16,20,10,11,18,18,14,18,14,14,13,13,15,14,13,15,7,10,19,15,13,15,10,9,7,10,6,10,7,14,4,5,10,7,5,7,2,1,3,2,5,6,0,5,2,4,1,1,2,3,0,1,1,1,2,1,4,2,0,3,0,3,0,0,2,1,2,1,1,1,1,1,0,0,3,1,1,2,0,0,1,1,2,1,3,0,0,2,2,0,0,0,0,1,3,1,1,0,0,2,0,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_718
2,1,10,10,12,11,14,12,8,10,11,5,13,9,11,7,6,15,18,9,4,12,6,5,9,5,6,8,4,2,2,3,1,3,3,2,4,2,5,1,2,2,4,3,3,1,3,3,4,2,8,5,8,6,8,11,9,9,6,16,9,12,12,4,10,6,9,12,14,13,14,10,17,7,5,6,7,7,4,2,3,2,5,5,4,7,7,2,1,4,5,5,6,10,2,5,4,3,2,2,1,1,5,4,1,3,3,3,3,6,5,4,0,2,3,7,7,2,5,2,4,6,3,1,5,2,6,9,1,6,3,0,4,3,5,6,4,5,8,3,6,5,4,6,4,6,4,8,6,6,2,4,3,3,3,0,5,1,2,2,2,0,0,0,0,2,2,2,0,2,1,2,0,1,1,1,2,0,0,2,0,0,0,1,2,2,0,0,0,3,3,2,3,3,1,2,0,2,5,1,3,3,4,2,0,1,1,2,5,2,1,2,5,2,3,2,2,1,4,2,1,3,1,3,1,2,3,3,2,2,2,1,1,2,0,1,0,0,2,2,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,cifar_8_719
3,17,20,15,19,18,22,28,30,24,20,31,34,29,29,19,24,26,17,16,21,23,6,19,12,19,15,11,17,11,15,15,12,6,9,11,9,12,6,10,5,6,7,8,6,4,3,9,6,9,4,8,5,6,4,8,4,7,5,3,4,3,3,3,12,10,6,2,4,3,2,3,1,4,2,7,2,5,5,5,4,5,1,1,1,1,5,4,1,2,4,5,0,3,3,5,4,2,2,1,2,1,1,5,1,4,1,1,3,0,3,2,3,2,1,2,1,3,0,0,2,1,1,0,0,0,2,1,1,1,2,0,2,2,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_720
0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,4,7,5,3,4,1,2,3,2,0,1,4,4,4,0,7,9,4,4,4,3,5,3,2,3,4,2,1,2,1,3,5,3,3,3,0,2,2,4,2,1,2,3,2,2,6,5,2,4,4,4,3,5,4,8,4,3,5,5,3,2,3,6,6,6,6,5,7,4,6,4,5,0,5,2,6,4,8,4,6,7,3,7,5,5,4,7,6,5,7,9,6,5,7,8,6,7,7,5,7,5,10,5,5,6,7,6,4,7,3,8,9,8,7,4,7,8,8,2,2,1,3,1,5,6,4,3,8,6,0,3,5,2,3,6,6,2,7,3,1,3,4,5,4,6,5,4,6,2,2,4,2,4,3,1,3,3,1,6,5,4,2,4,4,3,4,3,1,7,8,3,2,5,3,0,2,0,1,0,2,0,0,1,0,3,0,1,0,0,1,1,1,0,3,3,3,0,2,2,1,2,3,5,5,9,9,10,7,5,6,6,14,11,10,20,16,16,18,27,19,11,11,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_721
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,1,0,2,1,1,0,1,1,1,1,0,1,0,1,2,1,1,2,0,1,5,6,5,2,6,3,1,5,4,2,6,5,3,4,4,3,7,3,2,6,1,4,1,2,3,6,5,4,5,5,3,4,4,2,6,6,2,5,6,2,4,3,8,5,2,4,4,4,4,6,4,3,4,1,3,3,4,1,3,3,3,6,5,2,2,5,9,7,5,6,11,7,5,10,7,5,7,8,8,9,4,5,5,4,6,5,4,3,6,5,4,3,1,4,3,5,2,11,4,4,2,2,2,4,1,5,4,6,5,5,4,2,4,2,5,1,7,7,5,5,4,7,3,8,4,7,11,5,8,8,7,9,8,5,3,5,6,9,11,7,7,11,16,19,10,14,9,7,18,14,22,18,30,26,28,17,23,14,12,7,8,3,1,2,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_722
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,2,2,2,3,1,1,0,2,1,3,4,6,11,12,11,35,26,32,32,21,22,26,28,20,13,20,15,21,17,17,21,15,10,15,18,17,11,11,7,6,12,5,8,3,3,4,1,3,3,4,4,2,3,4,1,2,1,4,2,2,1,1,2,0,2,2,0,2,0,1,1,1,2,5,1,1,1,0,1,1,0,3,1,1,1,5,3,0,2,2,3,0,2,1,0,3,0,1,5,1,2,5,1,3,1,2,3,1,0,3,2,7,1,2,0,3,2,0,3,1,2,1,1,2,4,1,2,2,2,2,5,0,1,0,1,0,1,2,2,3,1,1,2,3,2,2,2,1,5,2,2,0,2,3,2,1,1,3,0,3,4,4,0,4,7,5,3,2,3,2,2,4,5,1,3,5,3,7,2,4,3,6,5,3,3,6,2,3,3,5,5,5,4,6,3,4,14,9,10,7,5,9,5,5,3,6,3,1,3,4,1,2,2,1,1,4,2,0,3,0,cifar_8_723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,0,0,3,8,4,7,6,1,7,6,4,7,4,2,5,9,6,9,6,28,4,15,31,6,12,30,72,34,14,13,16,12,13,14,43,13,19,20,13,5,11,12,13,10,11,11,17,10,15,14,8,14,15,7,8,5,11,9,3,6,5,7,2,4,5,6,2,6,5,5,5,4,3,4,3,5,3,2,4,6,1,0,3,3,8,1,4,2,1,2,4,3,4,3,5,2,5,3,3,2,4,25,3,6,2,4,3,1,5,3,3,3,2,1,4,1,3,0,1,1,1,0,1,2,2,3,0,1,1,1,0,6,1,0,3,2,1,1,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,3,2,0,0,1,0,1,1,1,2,1,4,1,0,1,0,1,1,4,0,0,1,2,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,cifar_8_724
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,1,1,1,4,4,3,8,8,12,16,18,21,27,12,20,32,22,20,26,28,46,28,26,17,21,12,5,4,8,4,7,3,2,1,1,0,1,2,2,1,3,1,2,1,3,3,3,0,2,1,1,2,1,3,1,2,2,2,5,2,4,4,1,1,1,1,1,3,2,2,1,3,2,0,2,1,1,1,0,2,2,3,7,7,6,5,5,11,5,12,12,13,5,8,8,12,11,16,41,98,37,15,2,4,1,4,2,2,1,3,3,0,2,2,0,5,2,1,2,6,2,2,2,0,1,2,1,0,2,3,0,1,1,2,0,4,4,6,5,2,2,1,1,2,2,2,0,2,4,2,0,1,2,1,2,0,0,1,1,1,0,4,2,3,0,2,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_725
0,0,0,0,0,1,1,1,0,0,2,1,1,0,1,0,1,3,3,3,0,2,2,2,2,1,3,1,4,1,0,0,1,1,0,2,2,1,3,2,2,3,0,4,2,1,5,7,5,0,4,4,1,2,2,1,1,3,2,4,2,1,1,2,1,0,6,2,3,2,3,1,4,1,0,2,1,5,3,3,1,2,1,6,5,3,2,3,1,9,8,5,1,4,6,3,3,6,2,7,5,1,4,2,5,10,9,6,7,8,6,5,6,8,6,13,4,14,6,7,8,5,4,10,5,7,8,6,9,7,6,5,4,5,4,3,2,7,6,3,0,7,3,4,3,9,7,9,7,5,5,5,3,6,3,5,5,0,6,5,1,1,1,6,3,2,2,3,6,7,7,7,6,7,4,8,6,8,6,5,4,13,5,4,6,6,9,11,7,11,9,11,17,14,12,5,10,9,5,11,9,5,7,11,11,7,9,6,11,7,5,6,8,9,6,4,9,6,6,5,9,3,6,5,2,5,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_726
